Company_Name,Category,Address,Url,Latitude,Longitude,Territory
Sri Subrahmanyeswara Clinic Dr.turlapati Srinivasa rao,Hospital,"Gannavaram Rd, Martur, Andhra Pradesh 523301, India",https://www.google.co.kr/maps/place/Sri+Subrahmanyeswara+Clinic+Dr.turlapati+Srinivasa+rao/data=!4m5!3m4!1s0x3a4a61d0c2e51c9d:0xde9f012bf0cf0651!8m2!3d15.9860488!4d80.1050293?authuser=0&hl=en&rclk=1,15.9860488,80.1050293,Andhra Pradesh
SRI SRINIVASA HOSPITAL,Hospital,"3/38, Maria Puram, Nagarajupeta, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/SRI+SRINIVASA+HOSPITAL/data=!4m5!3m4!1s0x3bb3736ba9c7b74f:0xe75f0b66af496c22!8m2!3d14.4726485!4d78.8230926?authuser=0&hl=en&rclk=1,14.4726485,78.8230926,Andhra Pradesh
Mallika Hospital,Hospital,"Door No:2/403, Opp:CSI Central Church, Railway Station Rd, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Mallika+Hospital/data=!4m5!3m4!1s0x3bb3721108b179c3:0xb32c1717b9b30370!8m2!3d14.469128!4d78.8237903?authuser=0&hl=en&rclk=1,14.469128,78.8237903,Andhra Pradesh
Govt Hospital Kurnool,Hospital,"WP7Q+5X5, rp Peta, Visakhapatnam, Andhra Pradesh 522660, India",https://www.google.co.kr/maps/place/Govt+Hospital+Kurnool/data=!4m5!3m4!1s0x3a4ac00000000001:0xcbe1f200a12cc00d!8m2!3d15.9128998!4d79.7399875?authuser=0&hl=en&rclk=1,15.9128998,79.7399875,Andhra Pradesh
Triveni Hospital,Hospital,"College Rd, ILTD Colony, Kothapeta, Chirala, Andhra Pradesh 523157, India",https://www.google.co.kr/maps/place/Triveni+Hospital/data=!4m5!3m4!1s0x3a4a469f392db233:0xa411d98371d845ee!8m2!3d15.8242002!4d80.370539?authuser=0&hl=en&rclk=1,15.8242002,80.370539,Andhra Pradesh
Manipal Hospitals,Private hospital,"18-1-3, KGH Down Rd, Near Jagadamba Circle, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530002, India",https://www.google.co.kr/maps/place/Manipal+Hospitals/data=!4m5!3m4!1s0x3a39431aee6f93a3:0x7c45ec8aac7e12ff!8m2!3d17.710926!4d83.302371?authuser=0&hl=en&rclk=1,17.710926,83.302371,Andhra Pradesh
Appollo Hospital,Hospital,"R2PR+CJ3, Kotha Peta, Kurnool, Andhra Pradesh 518004, India",https://www.google.co.kr/maps/place/Appollo+Hospital/data=!4m5!3m4!1s0x3bb5e75d459eaf9d:0x9457d7a575f6bf49!8m2!3d15.8360036!4d78.0415605?authuser=0&hl=en&rclk=1,15.8360036,78.0415605,Andhra Pradesh
Gowri Gopal Hospital,Private hospital,"46/87 , Woodland Complex Budhawarpet, Andhra Pradesh 518002, India",https://www.google.co.kr/maps/place/Gowri+Gopal+Hospital/data=!4m5!3m4!1s0x3bb5ddf55c8e65ed:0x31e9b91ac3d1941e!8m2!3d15.8245511!4d78.0410539?authuser=0&hl=en&rclk=1,15.8245511,78.0410539,Andhra Pradesh
NRI General Hospital,Private hospital,"NRI Hospital Road, Chinakakani, Mangalagiri, Andhra Pradesh 522503, India",https://www.google.co.kr/maps/place/NRI+General+Hospital/data=!4m5!3m4!1s0x3a35f6b2d024d983:0xfdc50de2d1934190!8m2!3d16.4149147!4d80.5575021?authuser=0&hl=en&rclk=1,16.4149147,80.5575021,Andhra Pradesh
Govt Hospital,Hospital,"J4R7+294, Naguluppalapadu, Andhra Pradesh 523183, India",https://www.google.co.kr/maps/place/Govt+Hospital/data=!4m5!3m4!1s0x3a4a55ef6094ffb5:0x3581fc74226b7b76!8m2!3d15.6400207!4d80.1134684?authuser=0&hl=en&rclk=1,15.6400207,80.1134684,Andhra Pradesh
Dr. Mohan's Diabetes Specialities Centre,Diabetes center,"No.4-5-56/1A, Ground Floor Sai Baba Road, Vidya Nagar, Koretipadu, Guntur, Andhra Pradesh 522007, India",https://www.google.co.kr/maps/place/Dr.+Mohan's+Diabetes+Specialities+Centre/data=!4m5!3m4!1s0x3a4a757de8995117:0x6dd25d9dcb55e36f!8m2!3d16.3147799!4d80.4282662?authuser=0&hl=en&rclk=1,16.3147799,80.4282662,Andhra Pradesh
Andhra Hospitals,Private hospital,"14, C.V.R. Complex 29, 61, Sheshadri Sastry St, Near delphi auto works, Governor Peta, Vijayawada, Andhra Pradesh 520002, India",https://www.google.co.kr/maps/place/Andhra+Hospitals/data=!4m5!3m4!1s0x3a35f001c98370bf:0xd9937df63d60f714!8m2!3d16.5111055!4d80.6294689?authuser=0&hl=en&rclk=1,16.5111055,80.6294689,Andhra Pradesh
KIMS ICON Hospitals,Private hospital,"Sheela Nagar, Visakhapatnam, Andhra Pradesh 530026, India",https://www.google.co.kr/maps/place/KIMS+ICON+Hospitals/data=!4m5!3m4!1s0x3a3968ed11aaded3:0x5fe95f2024c0e6fd!8m2!3d17.7144161!4d83.1957038?authuser=0&hl=en&rclk=1,17.7144161,83.1957038,Andhra Pradesh
A1 Ortho Care Hospital || A1 Amar Ortho Hospital || Best Knee joint Replacement centre || Spine centre|| NABH Certified,Orthopedic surgeon,"A1 Amar Orthopaedic Hospital, Goudiya Matam road, 1st Ln, Gunturvari Thota, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/A1+Ortho+Care+Hospital+%7C%7C+A1+Amar+Ortho+Hospital+%7C%7C+Best+Knee+joint+Replacement+centre+%7C%7C+Spine+centre%7C%7C+NABH+Certified/data=!4m5!3m4!1s0x3a4a754a2f30df91:0x7d17d2aec735763!8m2!3d16.2978928!4d80.4520652?authuser=0&hl=en&rclk=1,16.2978928,80.4520652,Andhra Pradesh
Hope International Hospital,Hospital,"ADB Road, Near, Achampet Junction, Kakinada, Andhra Pradesh 533005, India",https://www.google.co.kr/maps/place/Hope+International+Hospital/data=!4m5!3m4!1s0x3a3829ea206e370f:0xf8ba5df62f3a943!8m2!3d17.02431!4d82.232311?authuser=0&hl=en&rclk=1,17.02431,82.232311,Andhra Pradesh
Govt Hospital,Hospital,"govt hospital road, Martur, Andhra Pradesh 523301, India",https://www.google.co.kr/maps/place/Govt+Hospital/data=!4m5!3m4!1s0x3a4a61da09c13de9:0x246ef365d11a829a!8m2!3d15.9882045!4d80.1047374?authuser=0&hl=en&rclk=1,15.9882045,80.1047374,Andhra Pradesh
Ahalya Nursing Home,Private hospital,"behind Sivalayam Street, Ganeshrao Peta, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Ahalya+Nursing+Home/data=!4m5!3m4!1s0x3a4a754931ccf2b9:0xcb60f8805d9e58b!8m2!3d16.30023!4d80.449249?authuser=0&hl=en&rclk=1,16.30023,80.449249,Andhra Pradesh
Dr. Mohan's Diabetes Specialities Centre,Diabetes center,"sree rama woods, No.42/347-119-1, First Floor, Simhapuri Colony Chinna Chowk Near Naturals beauty Parlor, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Dr.+Mohan's+Diabetes+Specialities+Centre/data=!4m5!3m4!1s0x3bb373610d1f9d9f:0xdc2a3dc91f5bad01!8m2!3d14.4651936!4d78.8342445?authuser=0&hl=en&rclk=1,14.4651936,78.8342445,Andhra Pradesh
Kugler Hospital,General hospital,"31, Sanakkayala Factory Rd, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Kugler+Hospital/data=!4m5!3m4!1s0x3a4a754c6195e7f5:0x4cf06b415c85b9c0!8m2!3d16.3018283!4d80.4519245?authuser=0&hl=en&rclk=1,16.3018283,80.4519245,Andhra Pradesh
Fathima Hospital,Hospital,"Chintalapudi To Eluru Road, Fathimapuram, Andhra Pradesh 534461, India",https://www.google.co.kr/maps/place/Fathima+Hospital/data=!4m5!3m4!1s0x3a3663364783a2c5:0xc9dac54b66b24b12!8m2!3d17.0209332!4d80.9945476?authuser=0&hl=en&rclk=1,17.0209332,80.9945476,Andhra Pradesh
Hospital,Hospital,"JJ3C+4XC, Podili, Andhra Pradesh 523240, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a4ad9147ef18bc1:0x5103a94d527531a4!8m2!3d15.6028175!4d79.6223771?authuser=0&hl=en&rclk=1,15.6028175,79.6223771,Andhra Pradesh
Jaya Memorial Clinic,Hospital,"CHF2+CM2, Durgi, Andhra Pradesh 522612, India",https://www.google.co.kr/maps/place/Jaya+Memorial+Clinic/data=!4m5!3m4!1s0x3a35507afe1fb719:0xf27ca1281b854f3!8m2!3d16.4235047!4d79.5516422?authuser=0&hl=en&rclk=1,16.4235047,79.5516422,Andhra Pradesh
Hospital,Government hospital,"M65G+J56, Tarlapadu, Andhra Pradesh 523332, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3bb52fa0ffffffff:0xaebaecb0c0cbaab0!8m2!3d15.6590431!4d79.2253776?authuser=0&hl=en&rclk=1,15.6590431,79.2253776,Andhra Pradesh
Saraswathi Clinic,Hospital,"2F24+MG5, Tripuranthakam, Andhra Pradesh 523326, India",https://www.google.co.kr/maps/place/Saraswathi+Clinic/data=!4m5!3m4!1s0x3a4ab3f04cc62bdb:0x4b0d102f5c970d50!8m2!3d16.0016353!4d79.4563698?authuser=0&hl=en&rclk=1,16.0016353,79.4563698,Andhra Pradesh
Good Samaritan Cancer & General Hospital,Hospital,"Sai Nagar, Vangayagudem, Eluru, Andhra Pradesh 534001, India",https://www.google.co.kr/maps/place/Good+Samaritan+Cancer+%26+General+Hospital/data=!4m5!3m4!1s0x3a3614be282319e1:0x1cb3c6e272291c16!8m2!3d16.6965239!4d81.0942531?authuser=0&hl=en&rclk=1,16.6965239,81.0942531,Andhra Pradesh
KOUSAR CLINIC,Hospital,"Minnekallu, Dist., Andhra Pradesh 523302, India",https://www.google.co.kr/maps/place/KOUSAR+CLINIC/data=!4m5!3m4!1s0x3a4a85ef8a5cae25:0xc9e7de212b0f1ed2!8m2!3d16.1241991!4d79.997485?authuser=0&hl=en&rclk=1,16.1241991,79.997485,Andhra Pradesh
Hospital,Hospital,"Chandaluru - Ongole Rd, Pothavaram, Andhra Pradesh 523183, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a4a561d44e60b87:0x909f89c532235025!8m2!3d15.6637633!4d80.0989929?authuser=0&hl=en&rclk=1,15.6637633,80.0989929,Andhra Pradesh
Tirumala Hospitals,Hospital,"21/32, Railway Station Rd, Maria Puram, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Tirumala+Hospitals/data=!4m5!3m4!1s0x3bb3721bb2c28f27:0x23a902e1a7f91b53!8m2!3d14.475661!4d78.8232756?authuser=0&hl=en&rclk=1,14.475661,78.8232756,Andhra Pradesh
Balaji Hospital,Hospital,"Mar-1184-6, NH16, Martur, Andhra Pradesh 523301, India",https://www.google.co.kr/maps/place/Balaji+Hospital/data=!4m5!3m4!1s0x3a4a61d0cac9e533:0x3b826bd894322c9c!8m2!3d15.9865585!4d80.1038809?authuser=0&hl=en&rclk=1,15.9865585,80.1038809,Andhra Pradesh
Primary Health Care Center,Hospital,"RR3M+C9Q, Mundlamuru, Andhra Pradesh 523265, India",https://www.google.co.kr/maps/place/Primary+Health+Care+Center/data=!4m5!3m4!1s0x3a4aef5e501da5ff:0xcfadf559e526b03f!8m2!3d15.8035908!4d79.833471?authuser=0&hl=en&rclk=1,15.8035908,79.833471,Andhra Pradesh
Government Hospital,Hospital,"MRW8+3MQ, Seethampeta, Andhra Pradesh 532443, India",https://www.google.co.kr/maps/place/Government+Hospital/data=!4m5!3m4!1s0x3a3c6270159567e3:0xacd94eeaad512b21!8m2!3d18.6952164!4d83.816725?authuser=0&hl=en&rclk=1,18.6952164,83.816725,Andhra Pradesh
Amrutha Heart Hospital,Heart hospital,"Sixty Feet Rd, Satyanarayana Puram, Venkateswara Nagar, Ongole, Andhra Pradesh 523001, India",https://www.google.co.kr/maps/place/Amrutha+Heart+Hospital/data=!4m5!3m4!1s0x3a4b01af6aaaaaab:0x5cd1473a928453bf!8m2!3d15.5145439!4d80.0434952?authuser=0&hl=en&rclk=1,15.5145439,80.0434952,Andhra Pradesh
Hospital,Hospital,"P2J9+8FJ, Medaramatla, Andhra Pradesh 523212, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a4af9fac2c04359:0x9d5b8f273700a886!8m2!3d15.7308275!4d80.0186527?authuser=0&hl=en&rclk=1,15.7308275,80.0186527,Andhra Pradesh
Hope Hospital,Hospital,"#8-22-7,Effen Street, Gandhi Bomma Center, Vijayawada, Andhra Pradesh 520001, India",https://www.google.co.kr/maps/place/Hope+Hospital/data=!4m5!3m4!1s0x3a35efef6101b6d1:0x6dda64fd103a4c6!8m2!3d16.523859!4d80.617608?authuser=0&hl=en&rclk=1,16.523859,80.617608,Andhra Pradesh
Punuri William Care,Hospital,"PR7R+8WC, East Gangavaram, Andhra Pradesh 523264, India",https://www.google.co.kr/maps/place/Punuri+William+Care/data=!4m5!3m4!1s0x3a4ae5e8c0000001:0xdd9f37bdbe6f059f!8m2!3d15.7133189!4d79.8422792?authuser=0&hl=en&rclk=1,15.7133189,79.8422792,Andhra Pradesh
Nimal District Laxmanchanda,Hospital,"WP7Q+5X5, Guntur, Andhra Pradesh 522660, India",https://www.google.co.kr/maps/place/Nimal+District+Laxmanchanda/data=!4m5!3m4!1s0x3a4ac00000000001:0x76baa9fda3faf754!8m2!3d15.9128998!4d79.7399875?authuser=0&hl=en&rclk=1,15.9128998,79.7399875,Andhra Pradesh
Lifecare Physiotherapy Clinic,Hospital,"Garalapeta Road Opp..Mallikarjuna Hospital, Kanigiri, Andhra Pradesh 523230, India",https://www.google.co.kr/maps/place/Lifecare+Physiotherapy+Clinic/data=!4m5!3m4!1s0x3a4b2ee59de91b9b:0x91e83d55d2aa3cee!8m2!3d15.4075176!4d79.5053154?authuser=0&hl=en&rclk=1,15.4075176,79.5053154,Andhra Pradesh
Andhra Hospitals Eluru,Private hospital,"23A, 8-8, Bendapudi Vari St, Powerpet, Eluru, Andhra Pradesh 534002, India",https://www.google.co.kr/maps/place/Andhra+Hospitals+Eluru/data=!4m5!3m4!1s0x3a3614c910683a17:0xeb61194b7126a0cd!8m2!3d16.7123182!4d81.1009435?authuser=0&hl=en&rclk=1,16.7123182,81.1009435,Andhra Pradesh
Mothers India Hospital,Hospital,"P7WC+FM6, Jawahar Nagar Colony, Markapur, Andhra Pradesh 523316, India",https://www.google.co.kr/maps/place/Mothers+India+Hospital/data=!4m5!3m4!1s0x3bb5319e95edbcb1:0x87d02e0e923c2e56!8m2!3d15.7461726!4d79.2716461?authuser=0&hl=en&rclk=1,15.7461726,79.2716461,Andhra Pradesh
Srinivasa nursing home,Hospital,"SH 275, Vinukonda, Andhra Pradesh 522647, India",https://www.google.co.kr/maps/place/Srinivasa+nursing+home/data=!4m5!3m4!1s0x3a4a974ce42ad41b:0xad897c1fda8862e6!8m2!3d16.0491061!4d79.7442164?authuser=0&hl=en&rclk=1,16.0491061,79.7442164,Andhra Pradesh
Chandra Hospital,Hospital,"Lawers St, Kothapeta, Vinukonda, Andhra Pradesh 522647, India",https://www.google.co.kr/maps/place/Chandra+Hospital/data=!4m5!3m4!1s0x3a4a97d54bfca993:0xcfb3c0178cb4a100!8m2!3d16.0525779!4d79.7410813?authuser=0&hl=en&rclk=1,16.0525779,79.7410813,Andhra Pradesh
Kondapalli Chest Hospital,Hospital,"Paturu, Narasaraopeta, Andhra Pradesh 522601, India",https://www.google.co.kr/maps/place/Kondapalli+Chest+Hospital/data=!4m5!3m4!1s0x3a4a811b8a96b793:0xaf123c97a5e3d294!8m2!3d16.2369232!4d80.047756?authuser=0&hl=en&rclk=1,16.2369232,80.047756,Andhra Pradesh
Solomon Hospital,Hospital,"Solomon Center, Paparajuthota, Chirala, Andhra Pradesh 523155, India",https://www.google.co.kr/maps/place/Solomon+Hospital/data=!4m5!3m4!1s0x3a4a4438be702775:0x8ac1bf7bb1af78b0!8m2!3d15.8176107!4d80.3446782?authuser=0&hl=en&rclk=1,15.8176107,80.3446782,Andhra Pradesh
Govt. P.H.C.,Hospital,"Govt. Hospital, N.S.P. Colony, S.N., Santhanuthalapadu, Andhra Pradesh, India",https://www.google.co.kr/maps/place/Govt.+P.H.C./data=!4m5!3m4!1s0x3a4b029825bfa10d:0x4f248dd781fedc41!8m2!3d15.5402931!4d79.9436558?authuser=0&hl=en&rclk=1,15.5402931,79.9436558,Andhra Pradesh
Uday Hospital,Hospital,"Railway Station Rd, Maria Puram, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Uday+Hospital/data=!4m5!3m4!1s0x3bb3721089250a35:0xdd736a44a4ea4d12!8m2!3d14.471773!4d78.823793?authuser=0&hl=en&rclk=1,14.471773,78.823793,Andhra Pradesh
Medicover Hospitals Health City Visakhapatnam,Hospital,"Plot No, 5, BRTS Rd, Chinna Gadhili, Arilova, Visakhapatnam, Andhra Pradesh 530040, India",https://www.google.co.kr/maps/place/Medicover+Hospitals+Health+City+Visakhapatnam/data=!4m5!3m4!1s0x3a395d0cc379f4ad:0x44d497fa518dbc32!8m2!3d17.7635107!4d83.3119078?authuser=0&hl=en&rclk=1,17.7635107,83.3119078,Andhra Pradesh
Gov Health center,Hospital,"RFRM+778, Donakonda, Andhra Pradesh 523305, India",https://www.google.co.kr/maps/place/Gov+Health+center/data=!4m5!3m4!1s0x3a4ac96fbdcd4bc5:0x800e212a3b77b48!8m2!3d15.8406677!4d79.4832184?authuser=0&hl=en&rclk=1,15.8406677,79.4832184,Andhra Pradesh
SRI VENKATESWARA HOSPITAL,Hospital,"Nandigama Bypass, Anasagaram, Andhra Pradesh 521185, India",https://www.google.co.kr/maps/place/SRI+VENKATESWARA+HOSPITAL/data=!4m5!3m4!1s0x3a35bca5a44bc20d:0x2f8052292e9e8662!8m2!3d16.7871685!4d80.2729451?authuser=0&hl=en&rclk=1,16.7871685,80.2729451,Andhra Pradesh
Hospital,Hospital,"RG9F+6R3, Subbaraopet, Tadepalligudem, Andhra Pradesh 534101, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a37b5045f5a43bd:0xc562539b3f1e6c34!8m2!3d16.8180058!4d81.5245387?authuser=0&hl=en&rclk=1,16.8180058,81.5245387,Andhra Pradesh
Al Shifa Hijama Clinic For Women,Doctor,"JJ36+843, Podili, Andhra Pradesh 523240, India",https://www.google.co.kr/maps/place/Al+Shifa+Hijama+Clinic+For+Women/data=!4m5!3m4!1s0x3a4ad90b6568064d:0xad22e14fb47576fe!8m2!3d15.6032666!4d79.6103006?authuser=0&hl=en&rclk=1,15.6032666,79.6103006,Andhra Pradesh
G.S.R. Hospital,Hospital,"G26P+848, Pandaripuram, Ongole, Andhra Pradesh 523001, India",https://www.google.co.kr/maps/place/G.S.R.+Hospital/data=!4m5!3m4!1s0x3a4b01a7ac5a6fb9:0xa550be6cffa28836!8m2!3d15.5107841!4d80.0353303?authuser=0&hl=en&rclk=1,15.5107841,80.0353303,Andhra Pradesh
FATHIMA PILES CLINIC,Hospital,"Guntur Rd, Barampet, Narasaraopeta, Andhra Pradesh 522601, India",https://www.google.co.kr/maps/place/FATHIMA+PILES+CLINIC/data=!4m5!3m4!1s0x3a4a81f192a35fe1:0xc92b81df468c226f!8m2!3d16.2372936!4d80.0555978?authuser=0&hl=en&rclk=1,16.2372936,80.0555978,Andhra Pradesh
Ramesh Hospitals,Hospital,"Doctor Ramesh Hospital Road, Near ITI College Bus stop, Vijayawada, Andhra Pradesh 520008, India",https://www.google.co.kr/maps/place/Ramesh+Hospitals/data=!4m5!3m4!1s0x3a35fac93a49e0a5:0x2af79cdbd426badd!8m2!3d16.505686!4d80.6601415?authuser=0&hl=en&rclk=1,16.505686,80.6601415,Andhra Pradesh
"Rainbow Children's Hospital & BirthRight by Rainbow, Vizag",Children's hospital,"Plot No.15A, Survey No.21 & 27 Health City, Chinnagadili, Andhra Pradesh 530040, India","https://www.google.co.kr/maps/place/Rainbow+Children's+Hospital+%26+BirthRight+by+Rainbow,+Vizag/data=!4m5!3m4!1s0x3a395d3f3855c5b7:0xbedafdcebfd12d19!8m2!3d17.7635001!4d83.3111261?authuser=0&hl=en&rclk=1",17.7635001,83.3111261,Andhra Pradesh
RIMS Hospital,Government hospital,"Gopal Nagar 5th Ln, Bhagyanagar, Ongole, Andhra Pradesh 523001, India",https://www.google.co.kr/maps/place/RIMS+Hospital/data=!4m5!3m4!1s0x3a4b0118cac728e1:0xe0205941fd9ffe01!8m2!3d15.4878817!4d80.0471437?authuser=0&hl=en&rclk=1,15.4878817,80.0471437,Andhra Pradesh
Anjaneyaraju Clinic,Hospital,"5RQG+FPC, Boggaram, Andhra Pradesh 522658, India",https://www.google.co.kr/maps/place/Anjaneyaraju+Clinic/data=!4m5!3m4!1s0x3a4a99568af5ed71:0x3e4d16bbe4101678!8m2!3d16.1886759!4d79.8267685?authuser=0&hl=en&rclk=1,16.1886759,79.8267685,Andhra Pradesh
Viswayogi Hospital,Hospital,"679W+3P8, VISWAYOGI HOSPITAL, Andhra Pradesh 522019, India",https://www.google.co.kr/maps/place/Viswayogi+Hospital/data=!4m5!3m4!1s0x3a4a70b52da0a443:0x48b4aa645e0c6b71!8m2!3d16.2176518!4d80.2968299?authuser=0&hl=en&rclk=1,16.2176518,80.2968299,Andhra Pradesh
Gayatri Hospital,Hospital,"Subramanyam Peta, Babametta, Vizianagaram, Andhra Pradesh 535002, India",https://www.google.co.kr/maps/place/Gayatri+Hospital/data=!4m5!3m4!1s0x3a3be54c547e852b:0x99e01529e1a94f7a!8m2!3d18.110687!4d83.4186762?authuser=0&hl=en&rclk=1,18.110687,83.4186762,Andhra Pradesh
Suraksha Super Speciality Hospital,Hospital,"42/347-15-6, simhapuri colony, near rtc bustand, opp Spencer out gate, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Suraksha+Super+Speciality+Hospital/data=!4m5!3m4!1s0x3bb37206973c259f:0xb0038e08d438bad!8m2!3d14.4647088!4d78.8313548?authuser=0&hl=en&rclk=1,14.4647088,78.8313548,Andhra Pradesh
Ramesh Sanghamitra Hospital,Hospital,"NH 5 Near Nellore Bus Stand, Ongole, Andhra Pradesh 523001, India",https://www.google.co.kr/maps/place/Ramesh+Sanghamitra+Hospital/data=!4m5!3m4!1s0x3a4b01269e8b2717:0x52a71eccb6ef8fa8!8m2!3d15.479061!4d80.048297?authuser=0&hl=en&rclk=1,15.479061,80.048297,Andhra Pradesh
Pradhamika Arogya Kendra,Hospital,"line 2, Ramalayam St, Chintalacheruvu, Andhra Pradesh 522659, India",https://www.google.co.kr/maps/place/Pradhamika+Arogya+Kendra/data=!4m5!3m4!1s0x3a4ab9035cdd79ad:0xa228ac03609295bd!8m2!3d15.9584795!4d79.6153262?authuser=0&hl=en&rclk=1,15.9584795,79.6153262,Andhra Pradesh
Dr Siva Hospital,Hospital,"RFJP+CC7, Donakonda, Andhra Pradesh 523305, India",https://www.google.co.kr/maps/place/Dr+Siva+Hospital/data=!4m5!3m4!1s0x3a4ac9420a7b453f:0xaad3ec91c9991466!8m2!3d15.8310344!4d79.4860567?authuser=0&hl=en&rclk=1,15.8310344,79.4860567,Andhra Pradesh
Sri Sathya Sai Diabetes Care and General Hospital,Hospital,"Dr. Adireddy Complex, Guntur, SH-89, Vinukonda Macherla Road, Vinukonda, Vinukonda, Andhra Pradesh 522647, India",https://www.google.co.kr/maps/place/Sri+Sathya+Sai+Diabetes+Care+and+General+Hospital/data=!4m5!3m4!1s0x3a4a97d5548cd489:0x4680d8b3c6b78a3a!8m2!3d16.052346!4d79.740251?authuser=0&hl=en&rclk=1,16.052346,79.740251,Andhra Pradesh
Sri pooja hospital,Hospital,"Main Rd, Porumamilla, Andhra Pradesh 516193, India",https://www.google.co.kr/maps/place/Sri+pooja+hospital/data=!4m5!3m4!1s0x3bb4964e954a3227:0x9cb3868b2c1672d9!8m2!3d15.0053243!4d78.9895247?authuser=0&hl=en&rclk=1,15.0053243,78.9895247,Andhra Pradesh
Dr usha devi hosipatal,Hospital,"Nagaraju Peta, Ln 3, Kadapa, Andhra Pradesh 516001, India",https://www.google.co.kr/maps/place/Dr+usha+devi+hosipatal/data=!4m5!3m4!1s0x3bb3720e2bfcfef7:0x13d2f1a5ed152825!8m2!3d14.4722614!4d78.8230154?authuser=0&hl=en&rclk=1,14.4722614,78.8230154,Andhra Pradesh
Primary Health Centre,Hospital,"Epuru, Guntur, SH-89, Vinukonda Macherla Road, Guntur, Guntur, Andhra Pradesh 522647, India",https://www.google.co.kr/maps/place/Primary+Health+Centre/data=!4m5!3m4!1s0x3a4a981181560219:0xb0defa18667c3991!8m2!3d16.1163555!4d79.7536813?authuser=0&hl=en&rclk=1,16.1163555,79.7536813,Andhra Pradesh
DR.kotapati Hospital,Hospital,"Pamur Rd, Andhra Pradesh 523110, India",https://www.google.co.kr/maps/place/DR.kotapati+Hospital/data=!4m5!3m4!1s0x3a4b493081f05f9d:0x5d547d4f453fa95!8m2!3d15.0799865!4d79.5010024?authuser=0&hl=en&rclk=1,15.0799865,79.5010024,Andhra Pradesh
Lalitha Super Speciality Hospitals,Hospital,"Kothapet Main Rd, Kothapeta, Guntur, Andhra Pradesh 522001, India",https://www.google.co.kr/maps/place/Lalitha+Super+Speciality+Hospitals/data=!4m5!3m4!1s0x3a4a753604648f75:0xfcf9c52530630688!8m2!3d16.295595!4d80.4496025?authuser=0&hl=en&rclk=1,16.295595,80.4496025,Andhra Pradesh
Siddhu Hospital,Hospital,"CXXP+QH3, Ramamurthy Nagar, Nellore, Andhra Pradesh 524001, India",https://www.google.co.kr/maps/place/Siddhu+Hospital/data=!4m5!3m4!1s0x3a4c8cca0a14c925:0x4ee9df24c8b50402!8m2!3d14.449387!4d79.9864125?authuser=0&hl=en&rclk=1,14.449387,79.9864125,Andhra Pradesh
chittoor government hospital,Hospital,"Church St, Thotapalyam, Chittoor, Andhra Pradesh 517001, India",https://www.google.co.kr/maps/place/chittoor+government+hospital/data=!4m5!3m4!1s0x3bad5ea82775cff3:0x6cc5c79bc627caa9!8m2!3d13.2171968!4d79.0933348?authuser=0&hl=en&rclk=1,13.2171968,79.0933348,Andhra Pradesh
Sevita Nursing Home,Hospital,"Near Swathi Function Hall, Opposite Police Grounds, Kurnool Road, Ongole, Prakasam District, Ongole, Andhra Pradesh 523001, India",https://www.google.co.kr/maps/place/Sevita+Nursing+Home/data=!4m5!3m4!1s0x3a4b01a65143a505:0xfde50dc1d90f67a3!8m2!3d15.5131082!4d80.035446?authuser=0&hl=en&rclk=1,15.5131082,80.035446,Andhra Pradesh
Hospital,Hospital,"Netaji Nagar, Nellore, Andhra Pradesh 524004, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a4cf2ddbf27e523:0xd04ea6e1cb360ee7!8m2!3d14.4223698!4d79.9568693?authuser=0&hl=en&rclk=1,14.4223698,79.9568693,Andhra Pradesh
